Customer ID,Product ID,Order ID,Order Quantity,Review Rating,Payment Method,Subscription Status,Shipping Type,Discount,Date
888agppaewc2wdu13tvk1hvldnpexzkb,679d85353d1d38d93cba665fcea39a3e,igxwohpkznuu3x72x8egifsmk09dyo67,10,3.1,Credit Card,No,2-Day Shipping,9.76%,2022-01-03
dkaxpeamcwt2nrc90dkzb3ok1bi7ddwa,00eb9640e23feabc7f349765deb072ae,usv4g8wwjqqurottdkogtphjakltjmxk,15,3.9,PayPal,No,Next Day Air,46.58%,2022-01-06
bh01cwvecmu1lehxlpdttwixlout741u,0f360728a5a4b8374722b472a97fbe70,rqwk4nlf029jprulb0jvkqtozbvvfsm1,2,2.9,PayPal,Yes,Express,14.01%,2022-01-06
qnw2dtkoykgpaf0qaytsapbee5gvmwm7,e26738eb29ed60612c6db5a4ff1cc13b,hwpg6zljevq8su6qvmozbrmodvutp2wl,2,4.4,Debit Card,Yes,2-Day Shipping,14.04%,2022-01-21
vla2givmrghkru7ficdrbw9euaha6pyx,da3a174ac438bc0cd9dd83a9f5d5b273,vvqykx9aaxomuwtiiimb2xcz6ukylbip,18,4.7,Cash,Yes,Free Shipping,55.61%,2022-01-16
n389zmvznbq3tomcqvcnshpj4po2qiqi,7861c237c532ad71141b250f008a4979,wrczwk9t2nqye5rzyndxkysk4pqdnoag,1,4.6,Credit Card,No,Free Shipping,13.29%,2022-01-08
fnnpbldy6ezsnd2ljcaao0scfyydglek,8cc27788143d5a19335ff583c74b52b7,tsglyekfqpsu3eimxvbjj8awmkcl5t21,8,3.2,Bank Transfer,No,Standard,8.99%,2022-01-11
b8pwmihvbwninvcp6vr9joek9zolxiui,411b0a2e0ee19044ecb9340b7d3548e0,6yeyda8qc0rr95txx84o1yie7t8nkoci,3,3.5,Cash,No,Free Shipping,92.07%,2022-01-13
j0jh4jqnvpmdiy6vtpifqz2gexpp7awq,796b7975851363c90e20827f09e6bf22,8igfyaumnopehfophg0qq0kwi9nw8qkv,3,3.3,Bank Transfer,Yes,Express,21.53%,2022-01-17
qikkfk2bq2ato2oiv56euraisnppa84g,dbdf2f7d890ff7b475da41c63b3ba69b,smcwuqf6zkqwluo5uy7k072yktel7dbf,13,3.3,PayPal,No,2-Day Shipping,99.03%,2022-01-04
wzobtnaqoemzzkgmtaayirh8f3l8bavq,4af3fa1c0fc02217333cca86becb7223,yobrjos7av1egptlwsj4x6xm6st5tk4g,12,3.2,Cash,Yes,Store Pickup,13.9%,2022-01-10
khlyvqvwqsovv2e9v8jb7vft9u20z1yi,711b6958becb37e4c83190eb145f6c1f,tu7nsmhqksmzwnld1ao1sejtqlv6m902,17,3.3,Cash,No,Store Pickup,14.4%,2022-01-10
2jnndn9q0pnbugtqglepdvx3yc1rjgfe,0d02ec6c2bb4361de5106b1709272689,5oi7tnbrxsuo1zonpxqfalk0cg4ge6me,3,2.9,PayPal,Yes,2-Day Shipping,2.09%,2022-01-25
lyv6vbakvttunwtyrmw2lw13oxspri1a,33cf480129e65541d6005af884351ac1,dy16k1roz1gv2cdqr1up9xjd1wgueek6,14,2.7,Cash,Yes,Free Shipping,19.93%,2022-01-26
s0cdcodbfygn9xtmatfpbckkojnr9hsb,149e2604ea41e89865a7f0b14af2378a,zdqtmqf2y4mtg7mkpfz37zfwtecgkoaq,2,4.4,Cash,No,Express,9.31%,2022-01-29
dm2hu9xet5dlonv4ur5muhcexyqfwoal,297fa026cc8ed798fb07b7ba94d82047,8aledox2vu9fx8vyknuwooux4gwqgbqp,10,3.2,Bank Transfer,No,Next Day Air,2.27%,2022-01-22
byjskgiij2rellnjvlaamyxjhmeno39a,d6a3099d98f9aeeb7f04a6f22e723fa4,jdwwsn8t1dgzkxj7pdljzozbdc6x6d8a,14,2.9,PayPal,Yes,Free Shipping,15.12%,2022-01-13
qd7mifamxz29rdc0doxkzvwlw5htqf1j,88ea1baa294283526e838357de9dd110,ommrrq1bj8szrfdmcpqy4vqat1tqcehy,2,3.7,Cash,Yes,Store Pickup,3.95%,2022-01-26
ptntsnlmdqh8ygfi5dvhbe70rfnakahi,7c5d2290890c739372cc83a86775ca13,run96tk09upqdb1cnde24iypdnvuws6i,3,4.0,Cash,Yes,Next Day Air,14.17%,2022-01-14
nyn2pzlxyao7reljtiiqjhqi9fbyszka,b08d3914de7f89c9408beeb7fa81cdd9,fz0grpc84lqqsu3pfzvhn4zwmuzqsnvd,1,3.8,Venmo,No,Express,11.94%,2022-01-25
tho4kijhinqkqyrrtles5co1qhfmo5co,4a9908119ad531a334120262fca17213,bylz7mcl36qjixhsy3nigebexnx6nnse,3,3.4,Credit Card,Yes,Next Day Air,2.65%,2022-01-18
1dsc2aynkqxolmkvjqfyzzgj3ntlvmaw,d75137d67287d3b7d3c024091cdd0aa8,jyj3w3nuegv9vdowwymjnsd5v3dpmajy,6,3.2,Credit Card,No,Express,15.2%,2022-01-19
ougmvg9zdk3rbnpsl6kxxis2rnnpdbyu,5e046cfe92557e5ea742a1a58dd9c210,6i6ycamiqowddm1h1r1lqsqymcvrhsly,7,3.7,Venmo,No,Standard,12.68%,2022-01-29
sdmy6wapcqztuos833pc1spgsor4fgbg,ac64e8bbfb93cddc0d1c47f6bfa07945,eage3k1wz9xj3kjqwcguiyxymccno3bw,10,4.0,Credit Card,No,Standard,15.55%,2022-01-23
b4y79gamilaha6mzgcrx3wt28eo3x37d,d4b513657c8669b9603e840e5386b4cb,relsrm4nmh11mj7r1xi2ihbaqrhpgahb,7,2.6,Bank Transfer,Y,Express,6.76%,2022-01-13
yqz1uiuqi9dj2lvtiisvmrub6ikq693m,2abf1e0b8cce146af819c825b37189fe,zvvw2gnbbrnpynza1gmnyfxfg3tlnhgg,8,4.0,Debit Card,Y,Standard,81.5%,2022-01-28
gaqefdgpvu5ydlixn6z7u7bpl4mzb2np,9d133bcc93589feb8d641dc48ecb412c,blvjj2flv3d3wremf7ips8fuaxptjron,3,4.0,Bank Transfer,Yes,Free Shipping,24.35%,2022-01-16
qhsmp77hoixxwwbyt78lngt732mbpcht,3a1c4c4a5c0e8b9d2bfef2e08214dc6b,1vuuofkf0fjesyy8oiiw1slik7jzuwkk,7,4.0,Debit Card,Y,Free Shipping,22.27%,2022-01-05
8eopurciii4lq4aayegkiikml1hrkzpq,f89029b10b87d9c9fb47c7447bcfff28,df7uvcjxyvile0br1nvfpf7oxqjclg1i,6,4.7,Bank Transfer,No,Next Day Air,16.3%,2022-01-22
vcwpztpbbhueeox6vybynlkaegl6ani8,98605b1dc419b050fe25e463bc0f4e53,otyzbqnnwvm1ani1cemxnskn7twaqr3y,9,4.7,Debit Card,Yes,Standard,13.7%,2022-01-10
c7mkfaepb3pd6whm3fdugj0jn0yxtjbg,80b52e143be9f64ea40ba51289f65701,uackvbfa0fow6vuxhjqapqkjc5j7dg2a,6,3.0,Debit Card,Yes,Store Pickup,8.35%,2022-01-25
k0zovrel9jrqow39ls1vvjevghzx6oxr,196f4917315159c6e17fd014ac296d03,sgvjbvg7w9iscfjmvhs1l3t2c3xolgvg,5,4.7,Bank Transfer,Y,Standard,2.68%,2022-01-21
jd3gxwo6bqduwq2xjuzamhapsojlvxzs,e3f4a178946544dd939cada6704be700,t4v5drjwuv8xcd06wmhnn2rnx1xjksrq,16,2.7,Debit Card,No,Free Shipping,16.25%,2022-01-13
xhhewaq2166loiclfaha84bpoewljzub,4afe1c5802d16348ac7c04edd09bdb36,8ei4i95ih7zz0izy6ps0lkrwdl0dpkdv,4,3.6,Bank Transfer,no,Store Pickup,13.42%,2022-01-17
1ao3dvzrpmsvgjsg9gaztguntrvbvbk8,f9e0af2ffca5b6eb42a2bf7b5954cb1e,cj1czl0qhkpeu3zhkad1un1qm5elxx4j,17,4.0,Cash,No,Standard,11.79%,2022-01-26
z7wgvecymnqzu0vpzscfv0xm7ospx8jd,e7872d9a4af150ad97862455f2d14a69,wnxvhtz211lvjicfgrlj7zsy34awmqlm,17,4.6,PayPal,No,Standard,11.11%,2022-01-22
iskyi42nxi0pztoflthx3uhx92jpxg7e,ee99550f3696ae1229034dc376be972e,wjt1rgfz2fo9huqlr63nrvr9y03tap7w,5,4.3,PayPal,Yes,Express,22.49%,2022-01-21
q9mqi9rqvg7frwe1jpfcnu9dtoam4gzt,7a0ad7aa6c59c8716adeb63cbce24bb1,cjs0uypxgfonnuoszmsdf912o81hfxri,13,4.1,Debit Card,No,Free Shipping,13.77%,2022-01-06
e7ssc0zvkqwdyuyjzhizcrjkgedo0bp6,d807995a4d28f4d512c6b02a8b8fe4c1,1wp3ijqwyakq9d2mgrjdqxsdixuilsgu,13,4.9,Venmo,Yes,Express,22.58%,2022-01-31
jhcacxbbt18ljnrrjjbcpkk3rkmnoqoc,02945b3a2ce877dfdc35a3bc8004e2a7,zcid7b9thlvpgszgjzsmh2xoclhqbk7y,1,4.5,Venmo,No,Next Day Air,20.53%,2022-01-09
00qyi6kqrnsybmglxzcvipgjmq9uvyfi,512c8a06077655f93fafea2943065236,hibrzpqg9z3okz9yatd1nakojuxb3pjz,14,2.9,Venmo,No,Next Day Air,8.16%,2022-01-11
2cwbnpj25xjflmmzngqwax5xl2kia1t1,25d6bb176deba2ddaa88e497ae584ec4,recjalnvdreo9r1p4gnrgfrafpt8f3ld,12,3.9,Cash,Y,Express,88.87%,2022-01-08
ne0uw4cdx3bvn1vzoord5xrfw297s1gx,20fb82da8a0052040a6885c8dd09e87c,9lvulrdzwah98f9xfizjw8ozqljka9dk,5,3.7,PayPal,Yes,Express,20.88%,2022-01-19
w6mmkregwlyo8uzocwcjqnyijqdgbosi,9cdd06e4edb2d6930dd37289d2d6bcb7,8ro09zdkhregincfzum8bpax1xjoytzd,7,4.8,Credit Card,Yes,2-Day Shipping,3.97%,2022-01-12
61qw2cvgyebyt3qlfqqe1jaunyzjdywh,e7863feed16706ffdf7ceb0b83221de0,ywjd8qsnu9omb3gvlgyesskzjtuxuhp6,9,3.9,Bank Transfer,Y,Free Shipping,9.24%,2022-01-28
mfvkgpcremyqm75mugpbzmsqoyuebecm,1b12aef0c128147b2ea68deaf2abaebd,fpmjuvohfkbgsbk1lzwqtlop68ola6l2,4,2.9,PayPal,No,Free Shipping,11.43%,2022-01-21
fl7e6dcn5xxmtk3k5iqrxdcvwx43t6j8,43c33d64ad50c3968e677c62507a0435,jp7lit7skutqvswz3p8g7jpad0ofun2b,10,4.5,Debit Card,Y,Store Pickup,36.4%,2022-01-28
grdyg2agdlcfk6jbralgefbhpeu0ix03,5cfdc7d710f2d88c1c5628c181f4342c,fmywe7mjbzo05km5drg5cvfjfmtkuvtc,1,3.7,Credit Card,Yes,Free Shipping,20.78%,2022-01-23
p56r5cyhtmddx8ukoa2fezbzkcmew9ez,6f6d806d7323322f47ad0984ecc92e8e,qvmp85pufc6htarpg9onb4ekdeeuldtk,1,2.7,Debit Card,Yes,Standard,3.23%,2022-01-29
zshdv1zhlsqf9jck9c67mpmlka4klmst,e046b384094ba8a8c964479d00624dbb,uuwbbeqq9sbg8fsf1tjhpr9k3wgy1xpc,1,4.1,Credit Card,No,Store Pickup,9.54%,2022-01-25
5qkunpe7a85fvcqkpr3j6opap7s2ujyv,6c3155da8977a4fc5627b1c6b59ade6a,kdmd1yubwjtr4nhbcmxvgu5zvjpbiqkp,2,3.7,Debit Card,No,Store Pickup,14.08%,2022-01-31
gtofxfrw8oz1x83d5zyrx4wqqtxzpubv,d7c3e8d7509627d971d5901f0b5b6130,4gt2frgaiqvcot7xcelsfkyivivpu7dh,5,4.3,Cash,No,Store Pickup,25.63%,2022-01-04
ynxygbrsew9fneju9qo80e6s5bmbcq4v,c8329fa902bcefe1b3a1395ad6635e70,lzenrbdq1lb0kfihrf9faoj4y4tn0jpc,11,3.5,Debit Card,No,2-Day Shipping,9.72%,2022-01-06
ekz0hxjijccxfs9rt2qmc3lokpvhcq4k,d318f187e01231c815947371858e35ee,aw2mq3jfs4pfvzx3hyczi5k0qnyjtkkf,7,2.9,Debit Card,No,Next Day Air,15.9%,2022-01-08
621oimvyk4mrgh8dngdaqp5tgvwlsswa,ee799c218c2f235a5448cbda9f3827a8,kv1bkqisfplr8b5ygyuzjjhklvd8miqg,6,2.9,Venmo,No,Store Pickup,15.98%,2022-01-31
yq1zbycppukcnwiqxvrbnuqw65fahv50,ddc4a5b433f0eeedf098e0deee773493,debwr2ribgzex7exhgvernabult3aexx,13,4.0,Debit Card,Yes,Store Pickup,1.15%,2022-01-07
a9ti7kckwzee7cnngycywzjcf0ejz3hk,81bde94d391e74bfeafce914c95717b7,jxohenthpgi0sxkx3xve5gzm6k8vziv0,3,3.4,Debit Card,Yes,2-Day Shipping,19.84%,2022-01-01
cvvoofvexxrywijxtyb33kk1966uibcu,726996147d65a99e1dbeb8eb89403f56,g51nmapy6dawy5gndjmhleynngxbj7rn,2,3.5,Bank Transfer,Y,Free Shipping,3.08%,2022-01-04
uhb5ownmftqen3jzkr5mvdt8b4mgjybb,61dad37d375b55e0cd58b41423051719,nzb6rhsfbo8ipmex5c5rtgxnozlfzcxp,17,4.3,PayPal,Yes,Express,11.13%,2022-01-22
yqvlnhjk3h1cwdgaov5ieiohbe0qyusg,f5f5236e2b1032494bf2361469c0899a,gbyrqrwqlcitux0kwksqyvybxmgujt0g,2,5.0,Bank Transfer,No,2-Day Shipping,29.34%,2022-01-19
uquz0ngoiuy76kbcquairwcjkbbfylla,01d1d3f57041682f0ba3dde0ccf0edc7,ev2slyho913jwd7jxrkevbvwb0tf58xi,9,3.5,Credit Card,Y,Free Shipping,2.7%,2022-01-03
w4vvilm3kfbsk9byja4cqmgb8nvamhu1,7eafb95045ee8d51baa62bac486957ad,yupmeem97meld1mcxtvkjfpszefc01kf,7,3.0,PayPal,Ye,Standard,8.94%,2022-01-16
qwjryrk4zyv4fkdnmmtcls1ijpql5gg2,87cf05d98ec2b81490f66bb377ffddc2,jyyzrcprkzcde2m6cemnnqetbgagpemz,2,2.7,Debit Card,No,Store Pickup,8.61%,2022-01-26
27ugpvhihnhinbrptf1z0hazbw0cjfog,972e7de86c74fc8fc4e64d626804c47a,a2joxeayckbrkmz74peuxzajevrqj8bk,16,4.6,PayPal,No,Free Shipping,6.66%,2022-01-20
98jroyguasvijpjydvfvefpqfrihu8cv,cbec61ff0c9cc36cd6cd8a0022080f33,4skc68ch23bkobfobsfjzfnzt6ivdiyx,1,4.2,Venmo,No,Express,14.73%,2022-01-05
usv3jvzf7vyzjcbfpxpprwa1mmffs0n4,c5af7bf5217e278c01cac7358bf9d35d,w0kh2xdpxryvbc4f7l9ghai0yz41lwf7,8,3.5,Venmo,No,Free Shipping,14.41%,2022-01-25
mfrewwxhlzomzuf6dlxyqzqywek00ctg,6c8bab989b75bebe56b2d7b5c878e9ed,mcsrrglbzmzh7ty58vdkyh8adnszk1r4,14,3.9,Venmo,No,Standard,2.22%,2022-01-08
5dblwzrdbjotwkvrshg8er2qqxwjsw1g,beb30af87bb8456fac15da7a29cdfec0,89thygpdorjmwuqfgbq6g3jx8q9t4qsl,1,5.0,PayPal,Y,Standard,5.79%,2022-01-08
c4badyweaancxmm3f0ln7ukttbdr5bro,6ee7db463195dfbaacc5978383ad34f3,htfirxopqhz6pv9zdcuwvip2ldppnocv,2,4.5,Debit Card,Y,Free Shipping,15.56%,2022-01-24
pxb7keyv6arac7i1ww00ubm1vov6rnq6,d4e5d808e809deabe2a2a93a5475be83,mb03y2vxb1gzz7hd6x9mjxxdcmsivgm9,7,4.5,Debit Card,No,Next Day Air,24.54%,2022-01-22
ylghhfn7awc63a7kh0fishprmxwl1tak,8bfd5537747166f974eadd65d722f9c9,hdaet7sj8tczmfjfkjzkwvnttodksqoj,10,3.1,PayPal,No,Store Pickup,42.87%,2022-01-06
lon89srabbonmxwephpevfkt0fhfiy2k,b73b6e39b8e00d9ba65b733f452acb13,4tfkpsy6cqh8o08fmz8j1df8kbeohmci,8,3.0,Debit Card,No,Next Day Air,5.05%,2022-01-06
etkhgvstjzjrl2ojaaqyrg1qckktguab,32dba9e82da43221c03a07693db6d03d,nkki2ajk0xt1hlhmbtfncofpsdyissm4,17,4.7,Cash,Yes,Express,20.96%,2022-01-26
j7nsx02ltimicifvw0nkcl8f5ztzjeal,0e715290d2c12664d9fb4cfc7de6064e,oxwvpyeipi2cekc0ta8x9zw9ts6admnw,15,2.6,Venmo,Yes,Store Pickup,1.82%,2022-01-20
mgo94ycy3numhpcicndh8bvnqxrvtcxf,c1ec039decc156eac808e6a96d29c5a9,jvaaabjoutw19xsqfkp3p7tgrreffdub,18,4.0,PayPal,No,Store Pickup,14.0%,2022-01-25
i2j0v1gdbymytvqrcqoiggnvaly3q1iy,e5f00c4b9ea2fd1433527b4d027a7719,ufq18x5naxon5bmuqry2rfqbbdgnz8ft,6,4.0,Credit Card,Y,Store Pickup,13.14%,2022-01-01
s0qzactcxcjpsr807nkxhgwdu5pcspjw,2f94002b25bce7b937e638e280628dd9,0ouuxukhtkqonkrelsbwhvqyytc4whm3,9,3.9,Bank Transfer,No,Free Shipping,11.52%,2022-01-27
ohkv1suudjcai0tecoesqayuvnkk5b4d,9dc327138c85d7a8550282be1981b37b,wnrgtdrltmsemevahkagnerlxkkyx0sp,8,3.1,Credit Card,No,Free Shipping,1.24%,2022-01-04
8seyulqdasstlj8jrtwffbiq2jf2efkk,b590247cb0a6f8556fa1fed3e136622c,ev9acavo2yjnx9kgtmsbnwxtseo1zfvb,6,2.6,Credit Card,Yes,Free Shipping,5.48%,2022-01-24
3pc4wawakhmfsz5p749svpcdbdvspqir,45f6290333d368f01665d32d265756d8,wbyhlelebdymzl0rosn361lhapyroks1,9,2.6,PayPal,Yes,Next Day Air,6.45%,2022-01-09
xpkfmqh5xciu4e8dpvj99cgttlssovcq,8b09c74647cc7f0b3167b6fc74f7ca9f,6y3ekhuadgtuna6vw9ytypayr2aefbc9,3,2.8,Cash,Yes,2-Day Shipping,12.38%,2022-01-16
muqjn1wkfojw2mnoeigyebyetjt3ctue,2fe63955a57ec8c0def9a971a8b0ddcc,biaigbfvrkwizzqvljyunc03mskfeeqm,4,4.8,Cash,Y,Store Pickup,21.77%,2022-01-27
v4wrbuuhdroal0woad3umaubsspz8hjb,ff84dfc3dae577826fa36e2acebb4452,nicoegfavwu7azn4fm0yjnlowasxlvju,16,4.8,Debit Card,Yes,Store Pickup,2.22%,2022-01-29
rfxaytp4gpmsctzzwja9nvhc5ntrxo5f,eef114f61c21ba84c0c5af67ccb65ee0,zrgj0vwdoibo3dcw9whtbukr7zgvgm4e,8,4.7,Venmo,Yes,Standard,15.46%,2022-01-23
8bl4vplk0jpbsu4rxinsmwpjoywymqmx,224b8f5f87c9f534f4a58d6bc2b20e45,n3zkkrksaebr5u7zr9iqr0w4cxua2s9l,5,4.5,PayPal,Y,2-Day Shipping,90.4%,2022-01-13
92fpswkehhw93bllb7aguap42s3w9vu3,0754a18c3a11abd8225659cd58b0c4bf,oh5yilktmpps6xrs8yflratmgvh4lsyy,7,3.9,Debit Card,No,Next Day Air,22.4%,2022-01-23
5wuy9wyvb3ogbav1jpdxosjkjj1mylln,b0480d74d90417eef5544795c3afdbc9,kospjtfzwdnzwl80kokpat3bpnty8qxq,3,4.2,PayPal,No,Express,15.57%,2022-01-08
3ojjahugyu4ugkmkrwoeeupsrxviafqr,dfc394889438682a5eb90ba0cbaeb9bc,slnmw3rrhnsxe5ewbsgwrl0qso4uqjhy,15,3.6,Cash,No,Standard,12.77%,2022-01-16
xlo5mcziaqj0bpf4hsltfyso72s0gzfh,3b3a4fd5a829c5847772982b07b35af2,45grcky4ag7svsfm47pr9nxdh3w0dlmt,5,3.8,Debit Card,Yes,2-Day Shipping,91.06%,2022-01-07
hewlaf8y9fad6j1fxvzvg2crlvnlbjzj,0495672110c9d8eade946e9e74dd1893,pflq9egc25bwxcuudw5gznahk4dnt2b9,4,2.9,Bank Transfer,No,Next Day Air,5.71%,2022-01-10
hsa1lpfo9tgf4mmo5536keouxwusltua,778b6b53230b359b3453bf1c054ed9dc,jyb0qlfcqynn8dnusxtbfvzgkbzghuqx,8,2.6,Bank Transfer,Y,Next Day Air,16.44%,2022-01-01
gorwix0srpcjteeagc3bhnfizdct6xqy,f0d151b0b23d1065fc5fad46c810585b,zzb6pwourwhzie384p3oflwxuyx3bm1z,1,3.3,Venmo,Yes,Next Day Air,9.59%,2022-01-18
u4ygulyivv04mo4ajzy31dkovlqtttdr,ad4847635a2985a5b03a20aca63b404e,gbqp6m4ejtkkoruyq1hx49yoihjocglj,5,4.3,PayPal,No,Store Pickup,18.66%,2022-01-24
84dodqancdbfy5vgxr91ejahexwioj0x,e98202fa8b290d63ceea61e22b68979a,uupdmhkzmsiwfknhq4bbz9tltr5xzaif,8,2.7,Debit Card,No,Next Day Air,19.25%,2022-01-29
5y6ktdueibharsagpmtg6xtwfnnvquko,9a6c3b4e9db37a7b34c61416b6940e9a,juoynyjcuajjig1c4xjahdbv9tkoiu1x,14,3.8,Debit Card,Y,Next Day Air,12.09%,2022-01-09
xdermuqk62naqxtjxpwjcvhe9butyz1x,3579605a2e4f28083a7b4d90a390e092,tschu5i3cycoxcp2czxysshqefsgu8h5,6,5.0,Bank Transfer,No,Free Shipping,11.19%,2022-01-12
6xk0zlrg24mnamr7zc8vtqlefop6mlki,30f32b1e2d6f9fcd4cdf32778642f01f,nv5eaebb9xlryq7hgnu0lr2rx8zstxry,1,4.6,Debit Card,Yes,Standard,24.33%,2022-01-03
wyfcl304hdckhhwetdwysbcfgoupobxo,3461ea5b193bb98cb96ce5972fdf0e9e,zhclabzdrskdalj6notvor9ozq7ehpcn,8,4.2,Cash,Yes,Free Shipping,5.39%,2022-01-10
sby9aixzuqm4ttdb5c6rniqiekivmb3y,56d2edf8d00728c61de6812c70160533,vxia1mp0nbiwxkjhbfxi0q9tcf3lffdy,16,2.6,Debit Card,Yes,Standard,21.26%,2022-01-19
0rhnzri5cbtb37vn9kbwpq66fsozs8ze,122efd61f2d945c53b6c359846136062,7djqdx4anskw4duujs1ys4srjtsle1hb,3,3.1,Venmo,Yes,Express,6.65%,2022-01-09
u9zcb3xsh2nu18dt8b2o2967x8w1z9ul,83b72d06cf5e9ccc6957e5931b9f3a47,gmauzdqo5zkrpeca74yaidczfjxvhkb8,5,5.0,Venmo,no,Store Pickup,85.99%,2022-01-16
qmrbnyxcmkzinmizedce5r6wvdpzlmls,f9619150ad50a6d024791bfb2eb34788,4gjcmvmm9pqbus5ups7ies663bw4oiwl,10,4.2,Debit Card,No,Standard,14.57%,2022-01-31
sjrgmdisvawdowspozjmvnazvh6nmquw,24abd694cb60d4482d77b12e3c54920f,j82jgydexg0fviovrvyf14owmoyezyeb,3,3.2,PayPal,No,Express,14.3%,2022-01-30
wuslxn5m1hv7bvsiyielcwnhztucfhzn,c90d86a69247912a978cb0067674d1ed,f9so4ub2veunkf9jggnxrat3qzv2umma,9,3.4,Venmo,Y,Free Shipping,7.6%,2022-01-31
hgcdh0y8kqp7oij0xmk5sxhypjian4ls,71f3828d87cae64ff696df8749b8706b,pb4elhk8wlwx8iwtk8aiwe7sawicdy9n,9,4.8,Cash,Yes,Express,20.47%,2022-01-20
4c2ltjclzy2nplu0qvgi60eqongrwqlh,70c2757d18ef51d932f1a2d46afe1d68,9uapvdk0yocafbiealja9xmh9xkhtanj,6,3.8,Debit Card,No,2-Day Shipping,7.63%,2022-01-12
uo0rwmqrofxgaoyx97qobrzuahkym9qt,2d0ea9a8dc331102dd1176da2f8f39c8,mbvlczyieotbp41a5bmzdpehuewawusu,5,4.2,Bank Transfer,,Store Pickup,10.52%,2022-01-09
rvqvrwx1y0qlp8wizwvhmrprwkhpe8ev,c4c4257e9c0a5257ed3affae5c568aae,qiph7i6lfb7izbiukiqtbsvim8hmefn5,3,4.3,Venmo,Yes,Standard,15.61%,2022-01-24
aumsqrg4c7cf8suziem3oxdfkkewu6nj,69ee8164388e32de00149fb6409b3aa7,h68g65q8q8p4s4rvtt3jf2xwi4hdlq2d,2,2.7,PayPal,Yes,2-Day Shipping,4.67%,2022-01-07
jaz93kaowmftk7d6mzh9yvhgk4ghg0kk,96330f8608545e4d605c5a5881c38ac2,ivjlvmhopueciebsbf9xguhjnqhxo8qk,8,2.8,Bank Transfer,Yes,Express,9.48%,2022-01-07
w9qsqtnoa1c31hw2oqqxe1zn9xau6pzd,2cad02c341503f9b28f3a5eca3feae14,xxjbghcd2ngj5luy1otthlbu2wl3b97y,7,4.6,Cash,,Express,53.99%,2022-01-24
7lwj5n3qt4xgqeahwqtwocvlifsh6aa6,8b2831c6c51d3ea6da51024c8a40debc,juummzbdatmokv6gjbwbrfwifazwfiue,15,2.7,Credit Card,Yes,Free Shipping,5.21%,2022-01-18
i7mbv384idfa8ozu5f1d4ygwdjwdtuy3,b5c06db461a285d7b6d17a09ef7f9a7b,jfi2b0pi7e1be5jgw60uwnix0gynpnne,7,4.3,Debit Card,no,Store Pickup,21.28%,2022-01-11
pnohazqcdozmvgtddl1y9oedektyfywq,62da498c894730e00b54af275ab7d853,amhmtontnuufxqxb0ra1w7yaogmq72jt,17,5.0,Credit Card,No,Express,7.37%,2022-01-23
dsc1lr2l6tquon4gnxyilgyrbg62i6v9,17fded6956e4129235a9dc5cd8db2b79,yfvn19akiae2qgexiaf9lcqp5ue6lyob,15,4.7,Debit Card,Y,2-Day Shipping,9.18%,2022-01-20
k7eyt8mngydtrhdwqxyiey7q2vbtz4gt,be089406acc073cc8cb54bb14446b587,q5z85jvxuzaoglj09g4oxeanjqx0hall,5,4.1,Cash,No,Store Pickup,2.62%,2022-01-30
y3xbtbtf2djr0pddylktt8mwzql07joz,6fd302acd7ef973424b729d72e714f2c,1zqoazsfwpxzezuwqankw5byq4m7jtwx,2,4.7,PayPal,No,Next Day Air,14.46%,2022-01-03
yu6i5heobs7aawjrh8sx09nxybqaz6w4,69fa660abe76a3279733a88b0279e6af,uv7dserglrm1ux1zsm2yieq5vz6xanod,9,3.8,Debit Card,No,Next Day Air,22.91%,2022-01-25
sqyepm8xnoayjkpprcnnnlv9scmwsgzd,b5c06db461a285d7b6d17a09ef7f9a7b,oxqtszwvoawovvspdb4jr9brg9kewg8p,1,2.6,Debit Card,No,Express,11.49%,2022-01-12
gpi1esjxo5x6agrigdkrwgkz2hi781eg,73efb31e50f2a97587bbc63ab7e091bd,pt9mhxhuibilswbwatign9xqfngsufhs,16,2.9,Credit Card,Yes,Express,16.35%,2022-01-14
eszgx95f3zmrl76lebqurc0egtsipqno,ca393503c30f861eb581accd2aadbc71,mlztg6fpwdm5rghycoqmgfu6qbwms8e4,6,2.8,Venmo,No,Standard,15.0%,2022-01-13
px16bkhugj8eg4kkkoebf04jyztnomop,57ab464c8934e9239721d908e991b177,elhxkwebbmaw4gkeaby1nrh4lzveiyz4,9,4.1,Venmo,Yes,Next Day Air,16.79%,2022-01-07
qeimuhdlstiyrvprmzwne8t9jndktsrd,45f928594d740581bdc52538bca7284b,dk40o1pzzhglwuvjqci5o6mstejcbqsa,10,4.8,Bank Transfer,No,2-Day Shipping,96.8%,2022-01-17
nirnqhhrersaozhl8erq94zrumj31iqb,f013fc940d9b030514fbec0da2d334d2,4lvosla0ndeqysyoqimuiyc2cugpkmlr,4,3.1,Debit Card,No,2-Day Shipping,19.58%,2022-01-10
3dlksbwcxssxxfwxjs4to2sqyk2kh8q9,4b3d95a75916f759a4a311cc969ff05e,bvjd4q3k21ptn2xb7mg366wuhgjzxiex,10,4.8,PayPal,No,Next Day Air,24.87%,2022-01-23
gbio56xiawxjyk8iftefk2arkkqulvnw,1c9d07fd8b588f0d451efbc140561ae7,s2mycvrf60ilmsaukqnduazrrex8az63,4,2.6,Bank Transfer,No,Express,23.26%,2022-01-15
